Layer,Projection,Eigenvalue Magnitude
Encoder_Layer_5,q_proj,0.62536556
Encoder_Layer_5,q_proj,0.6272011
Encoder_Layer_5,q_proj,0.58612144
Encoder_Layer_5,q_proj,0.58612144
Encoder_Layer_5,q_proj,0.60810494
Encoder_Layer_5,q_proj,0.60810494
Encoder_Layer_5,q_proj,0.58130807
Encoder_Layer_5,q_proj,0.58130807
Encoder_Layer_5,q_proj,0.5849397
Encoder_Layer_5,q_proj,0.5849397
Encoder_Layer_5,q_proj,0.57243866
Encoder_Layer_5,q_proj,0.57243866
Encoder_Layer_5,q_proj,0.5767553
Encoder_Layer_5,q_proj,0.5767553
Encoder_Layer_5,q_proj,0.5904944
Encoder_Layer_5,q_proj,0.5904944
Encoder_Layer_5,q_proj,0.56842464
Encoder_Layer_5,q_proj,0.56842464
Encoder_Layer_5,q_proj,0.55525917
Encoder_Layer_5,q_proj,0.55525917
Encoder_Layer_5,q_proj,0.5644085
Encoder_Layer_5,q_proj,0.5644085
Encoder_Layer_5,q_proj,0.56176186
Encoder_Layer_5,q_proj,0.5296494
Encoder_Layer_5,q_proj,0.5296494
Encoder_Layer_5,q_proj,0.51374924
Encoder_Layer_5,q_proj,0.51374924
Encoder_Layer_5,q_proj,0.53668475
Encoder_Layer_5,q_proj,0.5254128
Encoder_Layer_5,q_proj,0.5254128
Encoder_Layer_5,q_proj,0.49289882
Encoder_Layer_5,q_proj,0.49289882
Encoder_Layer_5,q_proj,0.5048419
Encoder_Layer_5,q_proj,0.5048419
Encoder_Layer_5,q_proj,0.51062316
Encoder_Layer_5,q_proj,0.51062316
Encoder_Layer_5,q_proj,0.51433694
Encoder_Layer_5,q_proj,0.51433694
Encoder_Layer_5,q_proj,0.48536876
Encoder_Layer_5,q_proj,0.48536876
Encoder_Layer_5,q_proj,0.50302625
Encoder_Layer_5,q_proj,0.50302625
Encoder_Layer_5,q_proj,0.4813042
Encoder_Layer_5,q_proj,0.4813042
Encoder_Layer_5,q_proj,0.4748497
Encoder_Layer_5,q_proj,0.4748497
Encoder_Layer_5,q_proj,0.4645957
Encoder_Layer_5,q_proj,0.4645957
Encoder_Layer_5,q_proj,0.44649974
Encoder_Layer_5,q_proj,0.44649974
Encoder_Layer_5,q_proj,0.47165522
Encoder_Layer_5,q_proj,0.47165522
Encoder_Layer_5,q_proj,0.43610987
Encoder_Layer_5,q_proj,0.43610987
Encoder_Layer_5,q_proj,0.43632704
Encoder_Layer_5,q_proj,0.43632704
Encoder_Layer_5,q_proj,0.46032828
Encoder_Layer_5,q_proj,0.42433688
Encoder_Layer_5,q_proj,0.42433688
Encoder_Layer_5,q_proj,0.4574411
Encoder_Layer_5,q_proj,0.43287343
Encoder_Layer_5,q_proj,0.43287343
Encoder_Layer_5,q_proj,0.455384
Encoder_Layer_5,q_proj,0.455384
Encoder_Layer_5,q_proj,0.4562169
Encoder_Layer_5,q_proj,0.4562169
Encoder_Layer_5,q_proj,0.43150407
Encoder_Layer_5,q_proj,0.43150407
Encoder_Layer_5,q_proj,0.41129974
Encoder_Layer_5,q_proj,0.41129974
Encoder_Layer_5,q_proj,0.42173275
Encoder_Layer_5,q_proj,0.42173275
Encoder_Layer_5,q_proj,0.4035126
Encoder_Layer_5,q_proj,0.39126083
Encoder_Layer_5,q_proj,0.39126083
Encoder_Layer_5,q_proj,0.38838753
Encoder_Layer_5,q_proj,0.38838753
Encoder_Layer_5,q_proj,0.38083607
Encoder_Layer_5,q_proj,0.38083607
Encoder_Layer_5,q_proj,0.35666344
Encoder_Layer_5,q_proj,0.35666344
Encoder_Layer_5,q_proj,0.34474063
Encoder_Layer_5,q_proj,0.34474063
Encoder_Layer_5,q_proj,0.3440045
Encoder_Layer_5,q_proj,0.3440045
Encoder_Layer_5,q_proj,0.35948703
Encoder_Layer_5,q_proj,0.35948703
Encoder_Layer_5,q_proj,0.34848368
Encoder_Layer_5,q_proj,0.34848368
Encoder_Layer_5,q_proj,0.33425
Encoder_Layer_5,q_proj,0.33425
Encoder_Layer_5,q_proj,0.34442443
Encoder_Layer_5,q_proj,0.34442443
Encoder_Layer_5,q_proj,0.31693318
Encoder_Layer_5,q_proj,0.31693318
Encoder_Layer_5,q_proj,0.31838903
Encoder_Layer_5,q_proj,0.3147593
Encoder_Layer_5,q_proj,0.3147593
Encoder_Layer_5,q_proj,0.27215603
Encoder_Layer_5,q_proj,0.27215603
Encoder_Layer_5,q_proj,0.2715828
Encoder_Layer_5,q_proj,0.2715828
Encoder_Layer_5,q_proj,0.26731795
Encoder_Layer_5,q_proj,0.26731795
Encoder_Layer_5,q_proj,0.2745631
Encoder_Layer_5,q_proj,0.28526384
Encoder_Layer_5,q_proj,0.28526384
Encoder_Layer_5,q_proj,0.25875834
Encoder_Layer_5,q_proj,0.25875834
Encoder_Layer_5,q_proj,0.25417125
Encoder_Layer_5,q_proj,0.25417125
Encoder_Layer_5,q_proj,0.27651232
Encoder_Layer_5,q_proj,0.27651232
Encoder_Layer_5,q_proj,0.2742674
Encoder_Layer_5,q_proj,0.2742674
Encoder_Layer_5,q_proj,0.26237974
Encoder_Layer_5,q_proj,0.26237974
Encoder_Layer_5,q_proj,0.22628613
Encoder_Layer_5,q_proj,0.22628613
Encoder_Layer_5,q_proj,0.23094125
Encoder_Layer_5,q_proj,0.23094125
Encoder_Layer_5,q_proj,0.22824137
Encoder_Layer_5,q_proj,0.22824137
Encoder_Layer_5,q_proj,0.2308897
Encoder_Layer_5,q_proj,0.2308897
Encoder_Layer_5,q_proj,0.1587719
Encoder_Layer_5,q_proj,0.21669808
Encoder_Layer_5,q_proj,0.21669808
Encoder_Layer_5,q_proj,0.1999138
Encoder_Layer_5,q_proj,0.1999138
Encoder_Layer_5,q_proj,0.18023153
Encoder_Layer_5,q_proj,0.18023153
Encoder_Layer_5,q_proj,0.14629324
Encoder_Layer_5,q_proj,0.14629324
Encoder_Layer_5,q_proj,0.14927444
Encoder_Layer_5,q_proj,0.14927444
Encoder_Layer_5,q_proj,0.14966036
Encoder_Layer_5,q_proj,0.14966036
Encoder_Layer_5,q_proj,0.15108371
Encoder_Layer_5,q_proj,0.15108371
Encoder_Layer_5,q_proj,0.14695542
Encoder_Layer_5,q_proj,0.08701323
Encoder_Layer_5,q_proj,0.08701323
Encoder_Layer_5,q_proj,0.054544352
Encoder_Layer_5,q_proj,0.054544352
Encoder_Layer_5,q_proj,0.11091928
Encoder_Layer_5,q_proj,0.0930702
Encoder_Layer_5,q_proj,0.056295406
Encoder_Layer_5,q_proj,0.056295406
Encoder_Layer_5,q_proj,0.09311126
Encoder_Layer_5,q_proj,0.027201906
Encoder_Layer_5,v_proj,0.8786876
Encoder_Layer_5,v_proj,0.8786876
Encoder_Layer_5,v_proj,0.8719056
Encoder_Layer_5,v_proj,0.8719056
Encoder_Layer_5,v_proj,0.8404211
Encoder_Layer_5,v_proj,0.8404211
Encoder_Layer_5,v_proj,0.8550288
Encoder_Layer_5,v_proj,0.8550288
Encoder_Layer_5,v_proj,0.8383483
Encoder_Layer_5,v_proj,0.8383483
Encoder_Layer_5,v_proj,0.8428966
Encoder_Layer_5,v_proj,0.8428966
Encoder_Layer_5,v_proj,0.9257399
Encoder_Layer_5,v_proj,0.9257399
Encoder_Layer_5,v_proj,0.8512143
Encoder_Layer_5,v_proj,0.8512143
Encoder_Layer_5,v_proj,0.8142343
Encoder_Layer_5,v_proj,0.8142343
Encoder_Layer_5,v_proj,0.8402101
Encoder_Layer_5,v_proj,0.8402101
Encoder_Layer_5,v_proj,0.8549349
Encoder_Layer_5,v_proj,0.8549349
Encoder_Layer_5,v_proj,0.8842066
Encoder_Layer_5,v_proj,0.8842066
Encoder_Layer_5,v_proj,0.8683668
Encoder_Layer_5,v_proj,0.8683668
Encoder_Layer_5,v_proj,0.858592
Encoder_Layer_5,v_proj,0.858592
Encoder_Layer_5,v_proj,0.8265783
Encoder_Layer_5,v_proj,0.8265783
Encoder_Layer_5,v_proj,0.81667966
Encoder_Layer_5,v_proj,0.81667966
Encoder_Layer_5,v_proj,0.8826867
Encoder_Layer_5,v_proj,0.8826867
Encoder_Layer_5,v_proj,0.85739595
Encoder_Layer_5,v_proj,0.85739595
Encoder_Layer_5,v_proj,0.85121584
Encoder_Layer_5,v_proj,0.85121584
Encoder_Layer_5,v_proj,0.8721115
Encoder_Layer_5,v_proj,0.84080154
Encoder_Layer_5,v_proj,0.84080154
Encoder_Layer_5,v_proj,0.8379932
Encoder_Layer_5,v_proj,0.8379932
Encoder_Layer_5,v_proj,0.83601403
Encoder_Layer_5,v_proj,0.82356936
Encoder_Layer_5,v_proj,0.82356936
Encoder_Layer_5,v_proj,0.81395775
Encoder_Layer_5,v_proj,0.81395775
Encoder_Layer_5,v_proj,0.8091034
Encoder_Layer_5,v_proj,0.8091034
Encoder_Layer_5,v_proj,0.79260755
Encoder_Layer_5,v_proj,0.79260755
Encoder_Layer_5,v_proj,0.8089647
Encoder_Layer_5,v_proj,0.8102981
Encoder_Layer_5,v_proj,0.8102981
Encoder_Layer_5,v_proj,0.80612004
Encoder_Layer_5,v_proj,0.80612004
Encoder_Layer_5,v_proj,0.7916159
Encoder_Layer_5,v_proj,0.7916159
Encoder_Layer_5,v_proj,0.79862565
Encoder_Layer_5,v_proj,0.79862565
Encoder_Layer_5,v_proj,0.78816736
Encoder_Layer_5,v_proj,0.78816736
Encoder_Layer_5,v_proj,0.793502
Encoder_Layer_5,v_proj,0.793502
Encoder_Layer_5,v_proj,0.800471
Encoder_Layer_5,v_proj,0.800471
Encoder_Layer_5,v_proj,0.7806529
Encoder_Layer_5,v_proj,0.7806529
Encoder_Layer_5,v_proj,0.79451776
Encoder_Layer_5,v_proj,0.79451776
Encoder_Layer_5,v_proj,0.772249
Encoder_Layer_5,v_proj,0.772249
Encoder_Layer_5,v_proj,0.7729974
Encoder_Layer_5,v_proj,0.7729974
Encoder_Layer_5,v_proj,0.77213585
Encoder_Layer_5,v_proj,0.77213585
Encoder_Layer_5,v_proj,0.7939184
Encoder_Layer_5,v_proj,0.7939184
Encoder_Layer_5,v_proj,0.7630344
Encoder_Layer_5,v_proj,0.7630344
Encoder_Layer_5,v_proj,0.784885
Encoder_Layer_5,v_proj,0.784885
Encoder_Layer_5,v_proj,0.7833956
Encoder_Layer_5,v_proj,0.7833956
Encoder_Layer_5,v_proj,0.7772763
Encoder_Layer_5,v_proj,0.7772763
Encoder_Layer_5,v_proj,0.76117724
Encoder_Layer_5,v_proj,0.76117724
Encoder_Layer_5,v_proj,0.7820726
Encoder_Layer_5,v_proj,0.7820726
Encoder_Layer_5,v_proj,0.7806946
Encoder_Layer_5,v_proj,0.7806946
Encoder_Layer_5,v_proj,0.77579457
Encoder_Layer_5,v_proj,0.77579457
Encoder_Layer_5,v_proj,0.7772121
Encoder_Layer_5,v_proj,0.7772121
Encoder_Layer_5,v_proj,0.76722986
Encoder_Layer_5,v_proj,0.76722986
Encoder_Layer_5,v_proj,0.76507163
Encoder_Layer_5,v_proj,0.76507163
Encoder_Layer_5,v_proj,0.76620764
Encoder_Layer_5,v_proj,0.76620764
Encoder_Layer_5,v_proj,0.75036913
Encoder_Layer_5,v_proj,0.75036913
Encoder_Layer_5,v_proj,0.74491566
Encoder_Layer_5,v_proj,0.74491566
Encoder_Layer_5,v_proj,0.73206735
Encoder_Layer_5,v_proj,0.73206735
Encoder_Layer_5,v_proj,0.731807
Encoder_Layer_5,v_proj,0.731807
Encoder_Layer_5,v_proj,0.75223845
Encoder_Layer_5,v_proj,0.75223845
Encoder_Layer_5,v_proj,0.7616596
Encoder_Layer_5,v_proj,0.7616596
Encoder_Layer_5,v_proj,0.7468109
Encoder_Layer_5,v_proj,0.7468109
Encoder_Layer_5,v_proj,0.7299072
Encoder_Layer_5,v_proj,0.7299072
Encoder_Layer_5,v_proj,0.7348281
Encoder_Layer_5,v_proj,0.7348281
Encoder_Layer_5,v_proj,0.7622201
Encoder_Layer_5,v_proj,0.7622201
Encoder_Layer_5,v_proj,0.7384637
Encoder_Layer_5,v_proj,0.7384637
Encoder_Layer_5,v_proj,0.75482106
Encoder_Layer_5,v_proj,0.75482106
Encoder_Layer_5,v_proj,0.71781564
Encoder_Layer_5,v_proj,0.71781564
Encoder_Layer_5,v_proj,0.71319306
Encoder_Layer_5,v_proj,0.71319306
Encoder_Layer_5,v_proj,0.74775213
Encoder_Layer_5,v_proj,0.74775213
Encoder_Layer_5,v_proj,0.69033176
Encoder_Layer_5,v_proj,0.73298496
Encoder_Layer_5,v_proj,0.73298496
Encoder_Layer_5,v_proj,0.7328709
Encoder_Layer_5,v_proj,0.7328709
Encoder_Layer_5,v_proj,0.7185672
Encoder_Layer_5,v_proj,0.7185672
Encoder_Layer_5,v_proj,0.70041704
Encoder_Layer_5,v_proj,0.70041704
Encoder_Layer_5,v_proj,0.71974045
Encoder_Layer_5,v_proj,0.71974045
Encoder_Layer_5,v_proj,0.7288863
Encoder_Layer_5,v_proj,0.7171479
Encoder_Layer_5,v_proj,0.7171479
Encoder_Layer_5,v_proj,0.7077881
Encoder_Layer_5,v_proj,0.7077881
Encoder_Layer_5,v_proj,0.70894
Encoder_Layer_5,v_proj,0.70894
Encoder_Layer_5,v_proj,0.69192934
Encoder_Layer_5,v_proj,0.69192934
Encoder_Layer_5,v_proj,0.6922128
Encoder_Layer_5,v_proj,0.6922128
Encoder_Layer_5,v_proj,0.6837432
Encoder_Layer_5,v_proj,0.6837432
Encoder_Layer_5,v_proj,0.6802171
Encoder_Layer_5,v_proj,0.6802171
Encoder_Layer_5,v_proj,0.7081324
Encoder_Layer_5,v_proj,0.7081324
Encoder_Layer_5,v_proj,0.7088353
Encoder_Layer_5,v_proj,0.7088353
Encoder_Layer_5,v_proj,0.6921719
Encoder_Layer_5,v_proj,0.6921719
Encoder_Layer_5,v_proj,0.6744835
Encoder_Layer_5,v_proj,0.6744835
Encoder_Layer_5,v_proj,0.68998647
Encoder_Layer_5,v_proj,0.68998647
Encoder_Layer_5,v_proj,0.675845
Encoder_Layer_5,v_proj,0.675845
Encoder_Layer_5,v_proj,0.67712533
Encoder_Layer_5,v_proj,0.67712533
Encoder_Layer_5,v_proj,0.693724
Encoder_Layer_5,v_proj,0.693724
Encoder_Layer_5,v_proj,0.67078406
Encoder_Layer_5,v_proj,0.67078406
Encoder_Layer_5,v_proj,0.67429525
Encoder_Layer_5,v_proj,0.67429525
Encoder_Layer_5,v_proj,0.66259414
Encoder_Layer_5,v_proj,0.66259414
Encoder_Layer_5,v_proj,0.6552072
Encoder_Layer_5,v_proj,0.6552072
Encoder_Layer_5,v_proj,0.661338
Encoder_Layer_5,v_proj,0.661338
Encoder_Layer_5,v_proj,0.650154
Encoder_Layer_5,v_proj,0.650154
Encoder_Layer_5,v_proj,0.64810854
Encoder_Layer_5,v_proj,0.64810854
Encoder_Layer_5,v_proj,0.64113456
Encoder_Layer_5,v_proj,0.64113456
Encoder_Layer_5,v_proj,0.65171313
Encoder_Layer_5,v_proj,0.65171313
Encoder_Layer_5,v_proj,0.6666274
Encoder_Layer_5,v_proj,0.6666274
Encoder_Layer_5,v_proj,0.6242562
Encoder_Layer_5,v_proj,0.6242562
Encoder_Layer_5,v_proj,0.61802924
Encoder_Layer_5,v_proj,0.61802924
Encoder_Layer_5,v_proj,0.64940697
Encoder_Layer_5,v_proj,0.64940697
Encoder_Layer_5,v_proj,0.6563736
Encoder_Layer_5,v_proj,0.6563736
Encoder_Layer_5,v_proj,0.650331
Encoder_Layer_5,v_proj,0.650331
Encoder_Layer_5,v_proj,0.63742465
Encoder_Layer_5,v_proj,0.63742465
Encoder_Layer_5,v_proj,0.61153615
Encoder_Layer_5,v_proj,0.61153615
Encoder_Layer_5,v_proj,0.6417114
Encoder_Layer_5,v_proj,0.6417114
Encoder_Layer_5,v_proj,0.63018125
Encoder_Layer_5,v_proj,0.63018125
Encoder_Layer_5,v_proj,0.62677765
Encoder_Layer_5,v_proj,0.62677765
Encoder_Layer_5,v_proj,0.6275803
Encoder_Layer_5,v_proj,0.6275803
Encoder_Layer_5,v_proj,0.6340788
Encoder_Layer_5,v_proj,0.6340788
Encoder_Layer_5,v_proj,0.5940292
Encoder_Layer_5,v_proj,0.5940292
Encoder_Layer_5,v_proj,0.62863684
Encoder_Layer_5,v_proj,0.62863684
Encoder_Layer_5,v_proj,0.6075956
Encoder_Layer_5,v_proj,0.6075956
Encoder_Layer_5,v_proj,0.60053927
Encoder_Layer_5,v_proj,0.60053927
Encoder_Layer_5,v_proj,0.61405456
Encoder_Layer_5,v_proj,0.61405456
Encoder_Layer_5,v_proj,0.60926795
Encoder_Layer_5,v_proj,0.60926795
Encoder_Layer_5,v_proj,0.6189507
Encoder_Layer_5,v_proj,0.6189507
Encoder_Layer_5,v_proj,0.60308236
Encoder_Layer_5,v_proj,0.60308236
Encoder_Layer_5,v_proj,0.59275204
Encoder_Layer_5,v_proj,0.59275204
Encoder_Layer_5,v_proj,0.5856078
Encoder_Layer_5,v_proj,0.5856078
Encoder_Layer_5,v_proj,0.59028673
Encoder_Layer_5,v_proj,0.59028673
Encoder_Layer_5,v_proj,0.5930734
Encoder_Layer_5,v_proj,0.5930734
Encoder_Layer_5,v_proj,0.57134145
Encoder_Layer_5,v_proj,0.57134145
Encoder_Layer_5,v_proj,0.56653905
Encoder_Layer_5,v_proj,0.56653905
Encoder_Layer_5,v_proj,0.59320754
Encoder_Layer_5,v_proj,0.59320754
Encoder_Layer_5,v_proj,0.585841
Encoder_Layer_5,v_proj,0.585841
Encoder_Layer_5,v_proj,0.5769861
Encoder_Layer_5,v_proj,0.5769861
Encoder_Layer_5,v_proj,0.5753865
Encoder_Layer_5,v_proj,0.5753865
Encoder_Layer_5,v_proj,0.56810915
Encoder_Layer_5,v_proj,0.56810915
Encoder_Layer_5,v_proj,0.5687598
Encoder_Layer_5,v_proj,0.5687598
Encoder_Layer_5,v_proj,0.565691
Encoder_Layer_5,v_proj,0.565691
Encoder_Layer_5,v_proj,0.5633693
Encoder_Layer_5,v_proj,0.5633693
Encoder_Layer_5,v_proj,0.55409557
Encoder_Layer_5,v_proj,0.55409557
Encoder_Layer_5,v_proj,0.56700665
Encoder_Layer_5,v_proj,0.56700665
Encoder_Layer_5,v_proj,0.5338178
Encoder_Layer_5,v_proj,0.5338178
Encoder_Layer_5,v_proj,0.5414054
Encoder_Layer_5,v_proj,0.5414054
Encoder_Layer_5,v_proj,0.5371542
Encoder_Layer_5,v_proj,0.5371542
Encoder_Layer_5,v_proj,0.54850876
Encoder_Layer_5,v_proj,0.55638415
Encoder_Layer_5,v_proj,0.55638415
Encoder_Layer_5,v_proj,0.53582364
Encoder_Layer_5,v_proj,0.53582364
Encoder_Layer_5,v_proj,0.5287409
Encoder_Layer_5,v_proj,0.5287409
Encoder_Layer_5,v_proj,0.53035444
Encoder_Layer_5,v_proj,0.53035444
Encoder_Layer_5,v_proj,0.5251068
Encoder_Layer_5,v_proj,0.5251068
Encoder_Layer_5,v_proj,0.5343525
Encoder_Layer_5,v_proj,0.5343525
Encoder_Layer_5,v_proj,0.505402
Encoder_Layer_5,v_proj,0.505402
Encoder_Layer_5,v_proj,0.51260334
Encoder_Layer_5,v_proj,0.51260334
Encoder_Layer_5,v_proj,0.5148661
Encoder_Layer_5,v_proj,0.5148661
Encoder_Layer_5,v_proj,0.5252409
Encoder_Layer_5,v_proj,0.5252409
Encoder_Layer_5,v_proj,0.5285417
Encoder_Layer_5,v_proj,0.5285417
Encoder_Layer_5,v_proj,0.49690518
Encoder_Layer_5,v_proj,0.49690518
Encoder_Layer_5,v_proj,0.53767204
Encoder_Layer_5,v_proj,0.53767204
Encoder_Layer_5,v_proj,0.5000589
Encoder_Layer_5,v_proj,0.5000589
Encoder_Layer_5,v_proj,0.48948896
Encoder_Layer_5,v_proj,0.48948896
Encoder_Layer_5,v_proj,0.52932227
Encoder_Layer_5,v_proj,0.52932227
Encoder_Layer_5,v_proj,0.48967317
Encoder_Layer_5,v_proj,0.48967317
Encoder_Layer_5,v_proj,0.49674997
Encoder_Layer_5,v_proj,0.49674997
Encoder_Layer_5,v_proj,0.49201316
Encoder_Layer_5,v_proj,0.49201316
Encoder_Layer_5,v_proj,0.51508266
Encoder_Layer_5,v_proj,0.51508266
Encoder_Layer_5,v_proj,0.47058675
Encoder_Layer_5,v_proj,0.47058675
Encoder_Layer_5,v_proj,0.48948509
Encoder_Layer_5,v_proj,0.48948509
Encoder_Layer_5,v_proj,0.47303584
Encoder_Layer_5,v_proj,0.47303584
Encoder_Layer_5,v_proj,0.4824999
Encoder_Layer_5,v_proj,0.4824999
Encoder_Layer_5,v_proj,0.46022233
Encoder_Layer_5,v_proj,0.46022233
Encoder_Layer_5,v_proj,0.4856074
Encoder_Layer_5,v_proj,0.4856074
Encoder_Layer_5,v_proj,0.46792114
Encoder_Layer_5,v_proj,0.46792114
Encoder_Layer_5,v_proj,0.4714718
Encoder_Layer_5,v_proj,0.4714718
Encoder_Layer_5,v_proj,0.46479055
Encoder_Layer_5,v_proj,0.46479055
Encoder_Layer_5,v_proj,0.4988311
Encoder_Layer_5,v_proj,0.4988311
Encoder_Layer_5,v_proj,0.4708674
Encoder_Layer_5,v_proj,0.4708674
Encoder_Layer_5,v_proj,0.46802393
Encoder_Layer_5,v_proj,0.46802393
Encoder_Layer_5,v_proj,0.4592017
Encoder_Layer_5,v_proj,0.4592017
Encoder_Layer_5,v_proj,0.47839907
Encoder_Layer_5,v_proj,0.47839907
Encoder_Layer_5,v_proj,0.46965912
Encoder_Layer_5,v_proj,0.46965912
Encoder_Layer_5,v_proj,0.48217288
Encoder_Layer_5,v_proj,0.48217288
Encoder_Layer_5,v_proj,0.44528753
Encoder_Layer_5,v_proj,0.44528753
Encoder_Layer_5,v_proj,0.4464531
Encoder_Layer_5,v_proj,0.4464531
Encoder_Layer_5,v_proj,0.46678868
Encoder_Layer_5,v_proj,0.46678868
Encoder_Layer_5,v_proj,0.44853085
Encoder_Layer_5,v_proj,0.44853085
Encoder_Layer_5,v_proj,0.423986
Encoder_Layer_5,v_proj,0.423986
Encoder_Layer_5,v_proj,0.41922224
Encoder_Layer_5,v_proj,0.41922224
Encoder_Layer_5,v_proj,0.4081029
Encoder_Layer_5,v_proj,0.4081029
Encoder_Layer_5,v_proj,0.4065908
Encoder_Layer_5,v_proj,0.4065908
Encoder_Layer_5,v_proj,0.4367479
Encoder_Layer_5,v_proj,0.4367479
Encoder_Layer_5,v_proj,0.43445107
Encoder_Layer_5,v_proj,0.43445107
Encoder_Layer_5,v_proj,0.43759254
Encoder_Layer_5,v_proj,0.43759254
Encoder_Layer_5,v_proj,0.42155313
Encoder_Layer_5,v_proj,0.42155313
Encoder_Layer_5,v_proj,0.42468297
Encoder_Layer_5,v_proj,0.42468297
Encoder_Layer_5,v_proj,0.41046938
Encoder_Layer_5,v_proj,0.41046938
Encoder_Layer_5,v_proj,0.41861647
Encoder_Layer_5,v_proj,0.41545632
Encoder_Layer_5,v_proj,0.39784434
Encoder_Layer_5,v_proj,0.39784434
Encoder_Layer_5,v_proj,0.3885217
Encoder_Layer_5,v_proj,0.3885217
Encoder_Layer_5,v_proj,0.38898894
Encoder_Layer_5,v_proj,0.38898894
Encoder_Layer_5,v_proj,0.4062096
Encoder_Layer_5,v_proj,0.4062096
Encoder_Layer_5,v_proj,0.39689884
Encoder_Layer_5,v_proj,0.39689884
Encoder_Layer_5,v_proj,0.38956934
Encoder_Layer_5,v_proj,0.38956934
Encoder_Layer_5,v_proj,0.38765806
Encoder_Layer_5,v_proj,0.38765806
Encoder_Layer_5,v_proj,0.36444202
Encoder_Layer_5,v_proj,0.36444202
Encoder_Layer_5,v_proj,0.38707352
Encoder_Layer_5,v_proj,0.35810876
Encoder_Layer_5,v_proj,0.35810876
Encoder_Layer_5,v_proj,0.3677203
Encoder_Layer_5,v_proj,0.3677203
Encoder_Layer_5,v_proj,0.3550953
Encoder_Layer_5,v_proj,0.3550953
Encoder_Layer_5,v_proj,0.35670388
Encoder_Layer_5,v_proj,0.3596358
Encoder_Layer_5,v_proj,0.3596358
Encoder_Layer_5,v_proj,0.35386255
Encoder_Layer_5,v_proj,0.35386255
Encoder_Layer_5,v_proj,0.34691983
Encoder_Layer_5,v_proj,0.34691983
Encoder_Layer_5,v_proj,0.35265
Encoder_Layer_5,v_proj,0.35265
Encoder_Layer_5,v_proj,0.3412271
Encoder_Layer_5,v_proj,0.3412271
Encoder_Layer_5,v_proj,0.34965926
Encoder_Layer_5,v_proj,0.34965926
Encoder_Layer_5,v_proj,0.32346854
Encoder_Layer_5,v_proj,0.32346854
Encoder_Layer_5,v_proj,0.3375742
Encoder_Layer_5,v_proj,0.3375742
Encoder_Layer_5,v_proj,0.3136276
Encoder_Layer_5,v_proj,0.3136276
Encoder_Layer_5,v_proj,0.31378257
Encoder_Layer_5,v_proj,0.31378257
Encoder_Layer_5,v_proj,0.31178212
Encoder_Layer_5,v_proj,0.31178212
Encoder_Layer_5,v_proj,0.30999905
Encoder_Layer_5,v_proj,0.30999905
Encoder_Layer_5,v_proj,0.31029698
Encoder_Layer_5,v_proj,0.31029698
Encoder_Layer_5,v_proj,0.31303328
Encoder_Layer_5,v_proj,0.31303328
Encoder_Layer_5,v_proj,0.3261339
Encoder_Layer_5,v_proj,0.3261339
Encoder_Layer_5,v_proj,0.29731634
Encoder_Layer_5,v_proj,0.29731634
Encoder_Layer_5,v_proj,0.27979082
Encoder_Layer_5,v_proj,0.27979082
Encoder_Layer_5,v_proj,0.27834797
Encoder_Layer_5,v_proj,0.27834797
Encoder_Layer_5,v_proj,0.29390177
Encoder_Layer_5,v_proj,0.29390177
Encoder_Layer_5,v_proj,0.2762559
Encoder_Layer_5,v_proj,0.2762559
Encoder_Layer_5,v_proj,0.2661593
Encoder_Layer_5,v_proj,0.2661593
Encoder_Layer_5,v_proj,0.3002759
Encoder_Layer_5,v_proj,0.2567533
Encoder_Layer_5,v_proj,0.2567533
Encoder_Layer_5,v_proj,0.26823163
Encoder_Layer_5,v_proj,0.26823163
Encoder_Layer_5,v_proj,0.2743533
Encoder_Layer_5,v_proj,0.2743533
Encoder_Layer_5,v_proj,0.2770004
Encoder_Layer_5,v_proj,0.25214016
Encoder_Layer_5,v_proj,0.25214016
Encoder_Layer_5,v_proj,0.25474516
Encoder_Layer_5,v_proj,0.25474516
Encoder_Layer_5,v_proj,0.2509337
Encoder_Layer_5,v_proj,0.2509337
Encoder_Layer_5,v_proj,0.2875279
Encoder_Layer_5,v_proj,0.2875279
Encoder_Layer_5,v_proj,0.24208176
Encoder_Layer_5,v_proj,0.24208176
Encoder_Layer_5,v_proj,0.2636118
Encoder_Layer_5,v_proj,0.2636118
Encoder_Layer_5,v_proj,0.23991588
Encoder_Layer_5,v_proj,0.23991588
Encoder_Layer_5,v_proj,0.24190913
Encoder_Layer_5,v_proj,0.24190913
Encoder_Layer_5,v_proj,0.24087216
Encoder_Layer_5,v_proj,0.22027634
Encoder_Layer_5,v_proj,0.22027634
Encoder_Layer_5,v_proj,0.20594105
Encoder_Layer_5,v_proj,0.20594105
Encoder_Layer_5,v_proj,0.2181193
Encoder_Layer_5,v_proj,0.2181193
Encoder_Layer_5,v_proj,0.21806078
Encoder_Layer_5,v_proj,0.1952345
Encoder_Layer_5,v_proj,0.1952345
Encoder_Layer_5,v_proj,0.20107177
Encoder_Layer_5,v_proj,0.20107177
Encoder_Layer_5,v_proj,0.16990566
Encoder_Layer_5,v_proj,0.16990566
Encoder_Layer_5,v_proj,0.16050345
Encoder_Layer_5,v_proj,0.16050345
Encoder_Layer_5,v_proj,0.16967589
Encoder_Layer_5,v_proj,0.16967589
Encoder_Layer_5,v_proj,0.18162109
Encoder_Layer_5,v_proj,0.18162109
